wavelength,white,red,farred
718,0.261873182374707,0.004034477980604,0.632772427443414
719,0.240775581927282,0.002915522639913,0.662437606543334
721,0.234029678688483,0.003308522900992,0.690870459463744
723,0.215823179645992,0.001792047079996,0.717299797149413
725,0.205073244582738,0.000872510953912,0.73958523562911
726,0.195849656230479,0.003643894148127,0.761002399576587
728,0.181526784999544,0.002532470522269,0.77924317638589
730,0.178526580941544,0.002040421225677,0.791986703941951
732,0.163578926098954,0.00224548148676,0.789870489030878
734,0.152032657627732,0.001096426894764,0.775294363861186
735,0.143298147152641,0.000906568720289,0.751453048328315
737,0.138051480223148,0.001363414926673,0.70869916049856
739,0.126303135084941,0.0011697558399,0.653088653967378
741,0.122466957969461,0.00025976629846,0.587216506888443
742,0.118414263563248,0.003562649211571,0.517849249199599
744,0.109829728372428,0.001418826461743,0.450017491147217
746,0.104204317406221,0.002499329821723,0.383877919095341
748,0.103983018599751,0.003369374809664,0.323071119999292
749,0.096325863969303,0.001196353006423,0.266370150221695
751,0.090501604512209,0.001058981098824,0.217213991189494
753,0.081760687737146,0.001601027358194,0.175357068521883
755,0.080821953458485,-6.09E-05,0.139969127607006
756,0.075294544940827,0.001504943255294,0.109474177163675
758,0.068265882216782,0.001669455059744,0.085756878986449
760,0.062082510734811,0.001420737918896,0.068018209754622
762,0.064113119232038,0.000235878528719,0.052673780016242
763,0.058453194437333,0.00147458899965,0.042249972614421
765,0.053057939604664,0.002549739686387,0.032638114108269
767,0.054198520027457,0.001618017795706,0.025374762780969
769,0.048042478366569,0.00140055233709,0.02120083989993
770,0.049062255990308,0.002611817983393,0.017258575892697
772,0.047243865702873,0.000318848707715,0.014308596751999
774,0.044174985180846,0.000590310947735,0.011277610955141
776,0.042881111926302,0.000540221725086,0.010044998023023
777,0.038128353348779,-0.000347618718436,0.008630662539592
779,0.041215754274255,-0.001142330940688,0.006774626182718
781,0.041492245737293,0.002631342535568,0.007848255321516
782,0.035808648684996,-0.00171200772372,0.006266450722173
784,0.037048106191819,0.000755015369408,0.003285847211249
786,0.03674760058604,0.000916642912308,0.00430534311016
788,0.040219964414361,-0.00015482385381,0.003921280994556
789,0.034362634290552,0.002460342597124,0.002859479635788
791,0.036912272108215,0.002085032896261,0.002499101706006
