350,0.001886326,0.000968619
351,0.001847306,0
352,0.001796146,0.001419876
353,0.001737457,0.000940401
354,0.001662794,0.000931459
355,0.001564683,0.000921613
356,0.001496862,0.000457658
357,0.001440507,0.0009086
358,0.001414642,0.001349051
359,0.001562445,0.001788001
360,0.002184098,0.001325437
361,0.003747058,0.000872555
362,0.006361464,0.001299966
363,0.009463337,0.001713137
364,0.012527111,0.000845398
365,0.014995396,0.00167183
366,0.015867148,0.000823214
367,0.014897609,0.000813481
368,0.012490773,0.00120358
369,0.009366912,0.001573037
370,0.006265067,0.001544199
371,0.003591033,0.001897498
372,0.001825323,0.002226669
373,0.00102449,0.001452513
374,0.000761673,0.001773664
375,0.000760222,0.002422071
376,0.000844328,0.002367229
377,0.000953544,0.001975444
378,0.001089319,0.001924857
379,0.001200074,0.002809058
380,0.001281443,0.002125893
381,0.001322763,0.002367828
382,0.001299182,0.002601783
383,0.00123771,0.002816679
384,0.001130332,0.002743805
385,0.001020169,0.002937679
386,0.000897499,0.003646815
387,0.000800357,0.003561821
388,0.000724393,0.003719722
389,0.000690101,0.003394432
390,0.000656257,0.004262405
391,0.000648219,0.004404415
392,0.000661821,0.004531222
393,0.000670779,0.004662774
394,0.000710965,0.004999608
395,0.000765525,0.005323142
396,0.000839441,0.0060561
397,0.001074107,0.005940968
398,0.001885678,0.006226908
399,0.004108718,0.006906203
400,0.008724939,0.007356984
401,0.019916979,0.007992497
402,0.033950581,0.008236734
403,0.049157171,0.00882903
404,0.062679792,0.00921911
405,0.071597235,0.009774489
406,0.072004158,0.010474415
407,0.0650274,0.011326977
408,0.053658596,0.012149817
409,0.040579021,0.012614637
410,0.028162262,0.013560504
411,0.019564686,0.014177282
412,0.014423939,0.01526584
413,0.012607014,0.016024981
414,0.012435701,0.016778823
415,0.013039027,0.017372371
416,0.014148969,0.018128414
417,0.015402505,0.01920286
418,0.016719585,0.019501843
419,0.018201587,0.020567009
420,0.019642368,0.021296789
421,0.021180788,0.021891803
422,0.022794544,0.022516094
423,0.024512587,0.023624406
424,0.026384007,0.024308891
425,0.028316425,0.024874326
426,0.030323108,0.02548051
427,0.032388688,0.026593055
428,0.034788515,0.027290945
429,0.038540228,0.027895204
430,0.045818921,0.028519504
431,0.060464224,0.029506893
432,0.088384795,0.03021374
433,0.137444638,0.031105387
434,0.190823903,0.031696416
435,0.242850954,0.032463644
436,0.284505975,0.03339459
437,0.298883695,0.034188049
438,0.281408892,0.034625963
439,0.240961994,0.035403621
440,0.190945536,0.036354313
441,0.145799752,0.036972773
442,0.097408894,0.037606294
443,0.074008569,0.038586077
444,0.064525109,0.039514701
445,0.062017261,0.039748846
446,0.062245839,0.041189587
447,0.062722757,0.041541608
448,0.063015216,0.042371431
449,0.063238587,0.04298099
450,0.063310256,0.043866073
451,0.063195329,0.044492676
452,0.063000893,0.045411873
453,0.062683564,0.045883652
454,0.062225563,0.046591494
455,0.061643266,0.047387496
456,0.061020011,0.048129281
457,0.060309161,0.048918064
458,0.059513428,0.049632014
459,0.058675263,0.050739268
460,0.057774449,0.051120653
461,0.056798169,0.051746056
462,0.055945271,0.052694127
463,0.054970133,0.053809011
464,0.054155407,0.055168936
465,0.053096791,0.056090515
466,0.052135639,0.056928729
467,0.051106408,0.057948749
468,0.050052703,0.058821269
469,0.048995668,0.060070784
470,0.047914103,0.061308697
471,0.046823761,0.061946985
472,0.04572132,0.063142277
473,0.044654344,0.064044239
474,0.043634195,0.064723516
475,0.042712153,0.065298103
476,0.042143633,0.066643362
477,0.042131645,0.067578826
478,0.043167357,0.068765694
479,0.045978465,0.070138421
480,0.051637288,0.07129272
481,0.06113424,0.072450427
482,0.074195106,0.073469859
483,0.094146582,0.074754974
484,0.11696671,0.07574045
485,0.141480113,0.076758765
486,0.165225218,0.078090359
487,0.185650128,0.079559549
488,0.200133594,0.080588566
489,0.207499885,0.081606002
490,0.207693075,0.082824313
491,0.201811031,0.083905696
492,0.19115063,0.08532252
493,0.177616543,0.086817162
494,0.163056071,0.087667144
495,0.14828306,0.08924622
496,0.133858113,0.090528878
497,0.119443891,0.091622938
498,0.105475994,0.093158184
499,0.092610392,0.094791536
500,0.077665902,0.095675487
501,0.064412127,0.097294037
502,0.052401759,0.098685363
503,0.041887911,0.100289397
504,0.033433739,0.101774803
505,0.027038872,0.103255324
506,0.022420321,0.105253104
507,0.019193234,0.106514599
508,0.016975707,0.107980215
509,0.015507233,0.109649632
510,0.014497752,0.111316433
511,0.013821684,0.113084386
512,0.013291796,0.114331309
513,0.012878482,0.11620396
514,0.012485823,0.117558471
515,0.012030992,0.119327806
516,0.011555397,0.120475246
517,0.011069418,0.122567253
518,0.010455335,0.123727984
519,0.009873744,0.12541049
520,0.009308395,0.127021444
521,0.008778049,0.128294727
522,0.0083091,0.129725442
523,0.007897758,0.13133879
524,0.007583821,0.132766457
525,0.007372483,0.134644257
526,0.007260082,0.135897863
527,0.007302513,0.137928344
528,0.007540411,0.13922598
529,0.008156266,0.140775014
530,0.00921444,0.142555407
531,0.011228223,0.144303298
532,0.014132193,0.145806001
533,0.018573125,0.147509427
534,0.025644437,0.149958744
535,0.037532833,0.15163746
536,0.055737801,0.154135017
537,0.090503298,0.155608148
538,0.145844156,0.157896584
539,0.2316586,0.159474826
540,0.351391399,0.161155348
541,0.498359674,0.162887624
542,0.65082828,0.164768254
543,0.812221874,0.165663213
544,0.934827006,0.167172807
545,1,0.168091604
546,0.997060886,0.169136675
547,0.922607548,0.170330279
548,0.801875546,0.17189338
549,0.661787987,0.172830095
550,0.52706564,0.174634627
551,0.407253975,0.176269676
552,0.311107306,0.178267071
553,0.240560212,0.180012534
554,0.188305371,0.182327306
555,0.148997902,0.184240091
556,0.109266838,0.186519596
557,0.07970605,0.188274291
558,0.056944217,0.19059145
559,0.038155168,0.191582683
560,0.028422926,0.193268433
561,0.022364574,0.194917506
562,0.018554006,0.196814534
563,0.015918495,0.198607574
564,0.01400966,0.200659566
565,0.01255792,0.202488142
566,0.011501367,0.204098955
567,0.01079059,0.206240618
568,0.01047634,0.207926039
569,0.010713552,0.209822791
570,0.011698762,0.211584675
571,0.013894846,0.213139156
572,0.018044182,0.214933727
573,0.025636442,0.216902305
574,0.038011801,0.218709434
575,0.054176311,0.22056323
576,0.077719942,0.222450013
577,0.103912723,0.224563954
578,0.130929651,0.226235468
579,0.157108263,0.228096126
580,0.180966798,0.230028756
581,0.201570932,0.231784076
582,0.21834847,0.23354912
583,0.232727351,0.235301293
584,0.246533462,0.237052387
585,0.258504494,0.238714582
586,0.266865727,0.240544346
587,0.270878612,0.242287093
588,0.268291708,0.244470182
589,0.258577055,0.246650714
590,0.243042461,0.248749146
591,0.223840338,0.250496389
592,0.20223406,0.252068274
593,0.179629296,0.253905141
594,0.157683639,0.256008631
595,0.138232975,0.257938883
596,0.121849679,0.260137178
597,0.109108326,0.261985149
598,0.099595392,0.263481748
599,0.092676574,0.265696025
600,0.087316489,0.267900497
601,0.0823506,0.270035274
602,0.077598477,0.271453914
603,0.074737863,0.273063014
604,0.078141467,0.275032908
605,0.09455346,0.277097212
606,0.133337589,0.278898233
607,0.207644838,0.281152095
608,0.324683518,0.283501696
609,0.459934085,0.285677548
610,0.619096586,0.287426777
611,0.75752913,0.289524
612,0.846689525,0.292211677
613,0.863155015,0.293778223
614,0.814561223,0.296122081
615,0.718978522,0.298751117
616,0.58728136,0.300268495
617,0.462149878,0.301974119
618,0.364895415,0.304632921
